words,RMSE,trend_points
ar_أبو_سفيان_بن_حرب,21.41427649838206,2
ar_أبو_طالب_بن_عبد_المطلب,24.470711693227656,6
ar_أبو_عبيدة_بن_الجراح,14.882144788917502,7
ar_أبو_فراس_الحمداني,16.74456485246909,7
ar_أحادي_أكسيد_الكربون,18.973108706096312,3
ar_أحكام_النون_الساكنة_والتنوين,18.800290959048976,1
ar_أحلام_مستغانمي,16.707564007600705,3
ar_أحمد_أبو_هشيمة,16.079549396999877,8
ar_أحمد_أمين,17.372497404485493,3
ar_أحمد_الأول,18.419432120593836,8
ar_أحمد_السقا,17.606148080774656,4
ar_أحمد_الفيشاوي,20.1461716812511,3
ar_أحمد_حسام,15.860364492897634,5
ar_أحمد_حلمي,18.80028784465865,3
ar_أحمد_حمودي,20.59020650919426,1
ar_أحمد_ديدات,25.84959890413512,3
ar_أحمد_راتب,17.486897820551288,4
ar_أحمد_زكي,14.154400021620528,2
ar_أحمد_زويل,19.983584292531,4
ar_أحمد_شوقي,16.726526380830954,7
ar_أحمدية_(طائفة),14.530127130646218,5
ar_أخلاقيات_الأعمال,13.997897376768647,6
ar_أدب,19.316207135818974,6
ar_أدرينالين,15.461705512806498,5
ar_أدوات_الشرط_الجازمة,21.67721684896643,2
ar_أدولف_هتلر,9.66525683178506,3
ar_أديان_إبراهيمية,14.067609635501421,6
ar_أذربيجان,19.880286466994058,3
ar_أرامكو_السعودية,33.37761615304015,6
ar_أرثوذكسية,13.527507019807096,7
ar_أرثوذكسية_شرقية,19.8484830961159,5
ar_أرقام_عربية,16.97874230759243,4
ar_أرقام_هندية,19.913933528411672,4
ar_أرمن,12.453885439353742,7
ar_أرنولد_شوارزنيجر,16.863264240308393,1
ar_أساسنز_كريد,14.294717823686463,14
ar_أساسنز_كريد_(فيلم),16.622290546725463,3
ar_أساسيات_خطة_البحث_العلمي,16.71404146607871,8
ar_أسامة_بن_لادن,21.786288337113714,7
ar_أستانة,17.731441834991813,4
ar_أسد,15.491870650468863,7
ar_أسرة_عبد_العزيز_بن_عبد_الرحمن_آل_سعود,17.495939923542366,5
ar_أسرة_عبد_الله_بن_عبد_العزيز_آل_سعود,33.57757964606818,9
ar_أسطورة,16.35220219877737,4
ar_أسمنت,17.862498876040135,3
ar_أسمهان,13.565436207435056,4
ar_أسيل_عمران,13.876601044576283,7
ar_أشعرية,14.52606064090618,2
ar_أصالة_نصري,17.915156825870913,2
ar_أصحاب_الكهف,18.21740962590533,4
ar_أصوات_الحيوانات,18.287926909682053,5
ar_أعياد_مسيحية,44.321215646811574,11
ar_أفريقيا,27.412758878932678,5
ar_أفغانستان,11.457325489314476,3
ar_أكتوبر,19.48803469359212,8
ar_أكثر_الكلمات_الإنجليزية_شيوعا,14.520454429751549,6
ar_أكسجين,16.02380612013108,5
ar_ألاسكا,15.284590257329308,3
ar_ألب_أرسلان,15.330721936745944,5
ar_ألبانيا,11.427153012682453,9
ar_ألفية_ابن_مالك,24.427368865965125,11
ar_ألكسندر_غراهام_بيل,19.42246118374512,3
ar_ألماس,25.57055881747318,4
ar_ألمانيا,41.55096169681324,4
ar_ألومنيوم,50.932288065219275,5
ar_أليكسس_تكساس,18.996537355064373,7
ar_أم_سلمة,14.209469217157295,4
ar_أمازيغ,19.40542296420805,4
ar_أمريكا_الجنوبية,88.60542737333182,7
ar_أمل_بوشوشة,16.594816743968405,5
ar_أمل_عرفة,14.243268060256595,6
ar_أمونياك,22.68442070152209,5
ar_أميتاب_باتشان,14.084699795834833,4
ar_أناضول,13.684777440158102,1
ar_أنجلينا_جولي,14.562927876286674,2
ar_أنس_بن_مالك,29.969236602485143,5
ar_أنغيلا_ميركل,19.06056644127043,5
ar_أنمي,15.959525792786133,5
ar_أنواع_مهددة_بالانقراض,15.504242541180906,9
ar_أهل_البيت,18.18787544402378,4
ar_أوبك,16.62676515620997,7
ar_أوراكل,15.201349286719477,6
