words,ebay_trend,arima_trend,lstm_trend,sarima_trend,tes_trend,ma_trend
de_Dohle,False,False,True,False,False,False
de_Doktor_Schiwago_(1965),False,False,False,True,False,False
de_Doktor_der_Medizin,False,False,False,True,False,False
de_DokuWiki,False,False,False,True,False,False
de_Dokumentenmanagement,False,False,True,True,False,False
de_Dolby_Atmos,False,False,True,False,False,False
de_Dollar,False,False,True,False,False,False
de_Dolly_Parton,False,False,False,True,False,False
de_Dolomit_(Gestein),False,False,False,True,False,False
de_Dolomit_(Mineral),False,False,False,False,False,False
de_Dolomiten,False,False,True,False,False,False
de_Dolph_Lundgren,False,False,False,False,False,False
de_Domain,False,False,True,False,False,False
de_Domain_Controller,True,False,False,False,False,False
de_Domen_Prevc,True,False,False,False,False,False
de_Domestizierung,False,False,True,True,True,False
de_Domhnall_Gleeson,False,False,True,False,False,False
de_Domian,False,False,False,False,False,False
de_Dominic_Cooper,True,False,False,False,False,False
de_Dominic_Monaghan,False,False,False,False,False,False
de_Dominic_Raacke,False,False,False,False,False,False
de_Dominic_Sherwood,True,True,False,True,True,False
de_Dominic_Thiem,True,False,True,True,False,False
de_Dominion,False,False,True,False,False,False
de_Don_Camillo_und_Peppone,True,False,False,True,False,False
de_Don_Felder,False,False,False,False,False,False
de_Don_Giovanni,False,False,True,True,False,False
de_Don_Henley,False,False,False,False,False,False
de_Don_Jon,False,False,True,False,False,False
de_Donal_Logue,False,False,False,True,False,False
de_Donald_Duck,False,False,True,False,False,False
de_Donald_Dunn,True,False,False,False,False,True
de_Donald_P._Bellisario,False,False,True,False,False,False
de_Donald_Sutherland,False,False,True,False,False,False
de_Donald_Trump_Jr.,False,False,True,False,False,False
de_Donatello,True,False,True,False,False,False
de_Donaustadt,False,False,True,True,False,False
de_Donauwörth,False,False,True,False,False,False
de_Donepezil,False,False,True,False,False,False
de_Donezk,False,False,False,False,False,False
de_Dongle,False,False,False,True,False,False
de_Donna_Leon,False,False,True,False,False,False
de_Donna_Leon_(Fernsehserie),False,False,False,False,False,False
de_Donna_Reed,True,False,False,False,False,False
de_Donnie_Wahlberg,False,False,False,True,False,False
de_Donostia-San_Sebastián,False,False,True,True,False,False
de_Donots,False,False,False,False,False,False
de_Don’t_Breathe,False,False,True,False,False,False
"de_Don’t_ask,_don’t_tell",False,True,True,True,True,True
"de_Doogie_Howser,_M.D.",False,False,False,True,False,False
de_Doom,False,False,False,False,False,False
de_Doom_(2016),False,False,False,True,False,False
de_Doom_(Film),False,False,False,False,False,False
de_Dope_(Film),False,False,True,False,False,False
de_Doppelbesteuerungsabkommen,False,False,True,True,False,False
de_Doppelbindungstheorie,False,False,True,True,False,False
de_Doppelkreuz_(Schriftzeichen),True,False,True,False,False,False
de_Doris_Day,True,True,False,True,True,False
de_Doris_Golpashin,False,False,True,False,False,False
de_Doris_Kunstmann,False,False,False,False,False,False
de_Doris_Weikow,False,False,False,False,False,False
de_Dornbirn,False,False,True,False,False,False
de_Dornier-Werke,False,False,False,False,False,False
de_Dornier_Do_17,False,False,True,False,False,False
de_Dornier_Do_228,False,False,True,True,False,False
de_Dornier_Do_335,False,False,False,False,False,False
de_Doro_Pesch,True,True,False,False,True,True
de_Dorothea_Wierer,True,True,False,False,False,False
de_Dorsche,False,False,False,True,False,False
de_Dorset,True,False,False,False,False,False
de_Dorsten,False,False,False,True,True,True
de_Dorthe_Kollo,False,False,False,False,False,False
de_Dortmund-Ems-Kanal,False,False,False,False,False,True
de_Dortmund_Hauptbahnhof,False,False,False,False,False,False
de_Dota_(Sängerin),True,False,False,False,False,False
de_Dota_2,False,False,False,False,False,False
de_Doug_Jones_(Schauspieler),False,False,True,False,False,False
de_Doug_McClure,False,False,False,True,False,False
de_Douglas_A-1,False,False,True,False,False,False
de_Douglas_A-20,False,False,False,False,False,False
de_Douglas_A-4,True,False,False,False,False,False
de_Douglas_DC-3,False,False,True,False,False,True
de_Douglas_DC-6,False,False,False,True,False,False
de_Douglas_DC-7,True,False,False,False,False,False
de_Dougray_Scott,False,False,False,True,False,False
de_Dr._Alban,False,False,False,False,False,False
de_Dr._August_Oetker_KG,False,False,True,True,False,False
de_Dr._Klein_(Fernsehserie),False,False,False,False,False,False
de_Dr._Mabuse,False,False,True,False,False,False
de_Dr._Martens,False,False,True,True,False,False
de_Dr._Oetker_GmbH,False,False,True,True,False,False
de_Dr._Quinn_–_Ärztin_aus_Leidenschaft,True,False,True,False,False,False
de_Dr._Watson,True,False,True,False,False,False
de_Drachenfels_(Siebengebirge),False,False,False,False,False,False
de_Drachenzähmen_leicht_gemacht_2,False,False,True,True,False,False
de_Dracula,False,False,False,True,False,True
de_Drafi_Deutscher,False,False,False,False,False,False
de_DragonForce,False,False,False,False,False,False
de_Dragon_Age:_Origins,False,False,False,True,False,False
de_Dragon_Ball_(Anime),False,False,False,False,False,True
de_Dragon_Ball_GT,False,False,True,False,False,False
de_Dragon_Ball_Z,False,False,False,False,False,False
de_Dragon_V2,False,False,False,False,False,False
de_Draisine_(Laufmaschine),False,False,True,False,False,False
de_Drake-Gleichung,False,False,False,False,False,False
de_Drake_(Rapper),False,False,False,False,False,False
de_Drake_Bell,False,False,False,False,False,False
de_Dramaturg,True,False,True,True,False,False
de_Dramaturgie,False,False,False,True,False,False
de_Dramentheorie,False,False,True,False,False,False
de_Dravidische_Sprachen,False,False,False,False,False,False
de_Drea_de_Matteo,False,False,True,False,False,False
de_DreamWorks_Dragons/Episodenliste,False,False,False,True,False,False
de_Dreamcast,False,False,False,True,False,False
de_Dreamcatcher_(Film),False,False,False,False,False,True
de_Drehbuch,False,False,True,False,False,False
de_Drehfunkfeuer,False,False,False,False,False,False
de_Drehgestell,False,False,True,False,False,False
de_Drehleier,False,False,False,True,False,False
de_Drehmomentwandler_(hydrodynamisch),False,False,True,False,False,False
de_Drehstabfeder,False,False,True,False,False,False
de_Drei-Schluchten-Talsperre,False,False,True,False,False,False
de_Drei-Säulen-System_(Schweiz),False,False,True,True,False,False
de_Drei_Damen_vom_Grill,True,False,False,False,False,False
de_Drei_Engel_für_Charlie,True,False,True,False,False,False
de_Drei_Haselnüsse_für_Aschenbrödel,False,False,False,False,False,False
de_Drei_Männer_im_Schnee,True,False,False,True,True,False
de_Drei_Männer_im_Schnee_(1955),True,False,False,True,False,False
de_Dreikönigenschrein,False,False,True,True,False,False
de_Dreikönigskuchen,True,False,True,False,False,False
de_Dreikönigstreffen_(6._Januar),False,False,True,True,True,False
de_Dreiphasenwechselstrom,False,False,True,False,True,False
de_Dreizehn,False,False,False,True,False,False
de_Dreizehn_Kolonien,False,False,True,False,False,False
de_Dremel,False,False,True,True,False,False
de_Dresden,False,False,False,True,False,False
de_Dresdner_Bank,False,False,False,False,False,False
de_Dresdner_Heide,False,False,False,True,True,False
de_Drew_Brees,False,False,False,True,False,False
de_Dritte_Welt,False,False,True,False,False,False
de_Dritter_Kreuzzug,False,False,True,True,False,False
de_Dritter_Punischer_Krieg,False,False,False,False,False,False
de_Dritter_Weltkrieg,False,False,False,False,False,False
de_Drittes_Reich,False,False,True,False,False,False
de_Drive_Angry,False,False,False,False,False,False
de_Drossel_(Elektrotechnik),False,False,False,False,False,False
de_Drosselklappe_(Motor),False,False,False,True,False,False
de_Dru_Berrymore,False,False,False,False,False,False
de_Druckluftbremse_(Eisenbahn),False,False,False,False,False,False
de_Druckluftwaffe,False,False,False,False,False,False
de_Drug_Enforcement_Administration,False,False,True,False,False,False
de_Drupal,False,False,False,False,False,False
de_Drusen,False,False,True,False,False,True
de_Dschinn,False,False,True,False,False,False
de_Dschungelcamp,False,False,True,False,False,False
de_DuPont,False,False,True,True,False,False
de_Du_sollst_mein_Glücksstern_sein,False,False,False,False,False,False
de_Dual_Channel,False,False,True,False,False,False
de_Duales_Studium,False,False,True,True,False,False
de_Dualismus,False,True,True,False,False,False
de_Dualsystem,False,False,True,True,False,False
de_Dubai,False,False,False,False,False,False
de_Dubai_Mall,False,False,True,False,False,False
de_Dublin_Core,False,False,True,False,False,False
de_Dubstep,False,False,True,True,False,False
de_Ducati,False,False,False,False,False,False
de_Duderstadt,False,False,True,True,False,False
de_Dudu,False,False,True,False,False,False
de_Due-Diligence-Prüfung,True,False,True,True,False,False
de_Duell_der_Magier,False,False,False,False,False,False
de_Duell_–_Enemy_at_the_Gates,False,False,False,False,False,False
de_Duffy,False,False,True,False,False,False
de_Dugong,False,False,False,False,False,False
de_Duke_Ellington,False,False,False,True,False,False
de_Duktilität,False,False,True,True,False,False
de_Duncan_Jones_(Regisseur),False,False,True,False,False,False
de_Dunedin,False,False,False,False,False,False
de_Dungeon_Keeper,False,False,True,False,False,False
de_Dungeon_ni_Deai_o_Motomeru_no_wa_Machigatteiru_Darō_ka,False,False,False,False,False,False
de_Dunja_Hayali,False,False,True,False,False,False
de_Dunkelfeldmikroskopie,True,False,False,False,False,False
de_Dunkerque,True,False,False,False,False,False
de_Dur,False,False,True,False,False,False
de_Durak_(Kartenspiel),False,False,False,False,False,False
de_Duran_Duran,True,False,False,True,False,False
de_Duration,False,False,False,False,False,False
de_Durban,False,False,True,False,False,False
de_Durchs_wilde_Kurdistan_(Film),True,False,False,False,False,False
de_Duroplaste,False,False,True,True,False,False
de_Dust_Bowl,False,False,False,False,False,False
de_Dustin_Hoffman,False,False,False,False,False,False
de_Dustin_Moskovitz,True,True,False,True,True,False
de_Dutch_Schultz,True,True,False,True,False,False
de_Dutch_oven,True,False,False,True,False,False
de_Dutzend,False,False,True,True,False,False
de_Dwight_D._Eisenhower,False,False,False,False,False,False
de_Dwight_Schultz,True,True,False,True,False,False
de_Dynamic_Host_Configuration_Protocol,False,False,True,True,False,False
de_Dynamic_Link_Library,False,False,False,False,False,False
de_Dynamik_(Musik),False,False,True,False,False,False
de_Dynamit,False,False,False,False,False,True
de_Dynamo_Dresden,False,False,True,False,False,False
de_Dysarthrie,False,False,True,False,False,False
de_Dyson-Sphäre,False,False,False,False,False,False
de_Dysphagie,False,False,True,False,False,False
de_Dysphorie,False,False,True,True,False,False
de_Dysplasie,False,False,False,True,True,False
de_Dystonie,False,False,True,True,False,False
de_Dämmerung,True,False,False,False,False,False
de_Dämon,False,False,False,False,False,False
de_Département,False,False,True,False,False,False
de_Dübel,False,False,True,True,False,False
de_Dümmster_anzunehmender_User,True,False,False,False,False,False
de_Düppel_(Radartäuschung),False,False,True,False,False,False
de_Düren,False,False,True,False,False,False
de_Düsseldorfer_EG,False,False,True,False,False,False
de_Düsseldorfer_Tabelle,False,False,False,False,False,False
de_Dōjinshi,False,False,False,False,True,True
de_E-Gitarre,False,False,False,False,False,False
de_E-Learning,False,False,True,True,False,False
de_E-Mail-Adresse,False,False,True,False,False,False
de_E-Plus,False,False,True,True,False,False
de_E-Reihe,False,False,True,True,False,False
de_E-m@il_für_Dich,False,False,True,False,False,False
de_EBITDA,False,False,True,False,False,False
de_EC-Karte,False,False,True,False,False,False
de_EG-Fahrzeugklasse,False,False,True,False,False,False
de_EIA-485,False,False,True,True,True,False
de_EMEA_(Wirtschaftsraum),True,False,True,False,False,False
de_EMI_Group,False,False,True,True,False,False
de_ENIAC,False,False,True,True,False,False
de_ETA,False,False,True,False,False,False
de_ETF,False,False,True,True,False,False
de_ETH_Zürich,False,False,True,False,False,False
de_ETL-Prozess,False,False,True,False,False,False
de_EU,False,False,True,False,False,False
de_EURO_STOXX_50,False,False,False,True,False,False
de_EVA_Air,False,False,False,False,False,False
de_EVE_Online,False,False,False,False,False,False
de_Eagle_Eye_–_Außer_Kontrolle,True,False,False,False,False,False
de_Eagles,False,False,True,False,True,False
de_Earl,False,False,False,False,False,False
de_Earnest_Hooton,False,False,False,True,False,False
de_Easy_Rider,False,False,False,False,False,False
de_Eat_Pray_Love,False,False,True,False,False,False
de_Eazy-E,False,False,True,False,False,False
de_Eberhard_Feik,False,False,False,False,False,False
de_Eberhard_Prüter,False,False,False,False,False,False
de_Eberswalde,False,False,True,False,False,True
de_Ebony,False,False,False,False,False,False
de_Ebro,False,False,True,True,False,False
de_Echelon,False,False,False,True,False,False
de_Echsen,False,False,True,False,False,False
de_Echt_(Band),False,False,False,False,False,False
de_Echte_Dattelpalme,False,False,False,False,False,False
de_Echte_Feige,False,False,True,True,False,False
de_Echte_Lemminge,False,False,False,False,False,False
de_Echte_Marder,True,False,False,True,False,False
de_Echte_Rose_von_Jericho,False,False,True,False,False,False
de_Echter_Buchweizen,True,False,False,False,False,False
de_Echter_Galgant,False,False,False,False,False,False
de_Echter_Hopfen,False,False,True,True,False,False
de_Echter_Jasmin,False,False,False,False,False,False
de_Echter_Kümmel,False,False,False,True,False,False
de_Echtes_Johanniskraut,False,False,False,True,True,False
de_Echtes_Mädesüß,True,False,False,True,True,False
de_Echtes_Süßholz,False,False,False,False,False,False
de_Eckart_von_Hirschhausen,False,False,True,True,False,False
de_Eckhart_Tolle,False,False,True,False,False,True
de_Eclipse_(Yacht),False,False,True,False,False,False
de_Economic_Value_Added,False,False,True,True,False,False
de_Ecuador,False,False,True,True,False,False
de_Ed_Harris,False,False,True,False,False,False
de_Ed_Helms,False,False,True,False,False,False
de_Ed_O’Neill,True,False,True,False,False,False
de_Edda_Göring,False,False,True,False,False,False
de_Eddi_Arent,False,False,True,True,False,False
de_Eddie_Fisher,False,True,False,False,False,False
de_Eddie_Guerrero,False,False,False,False,False,False
de_Eddie_McClintock,True,False,False,False,False,False
de_Eddie_Murphy,False,False,True,False,False,False
de_Eddie_Van_Halen,False,False,False,False,False,False
de_Eddie_the_Eagle_–_Alles_ist_möglich,True,True,False,False,True,False
de_Edeka,False,False,False,True,False,False
de_Edelmetalle,False,False,True,True,False,False
de_Edelstahl,False,False,True,True,False,False
de_Edelweiss_Air,False,False,False,False,False,False
de_Edelweißpiraten,False,False,True,True,False,False
de_Eden_Sher,False,False,False,False,False,False
de_Edgar-Wallace-Filme,False,False,True,False,False,False
de_Edgar_Bessen,False,False,False,True,True,False
de_Edgar_Degas,False,False,False,False,False,False
de_Edgar_Geenen,True,False,False,False,False,False
de_Edgar_Wallace,False,False,True,True,True,False
de_Edge_(Wrestler),True,False,False,False,False,False
de_Edge_of_Tomorrow,False,False,True,False,False,False
de_Ediacarium,False,False,False,False,False,False
de_Edie_Sedgwick,False,False,False,True,False,False
de_Edinburgh,False,False,True,False,False,False
de_Edith_Hancke,False,False,True,False,False,False
de_Edith_Stein,False,False,False,True,False,False
de_Edler_Achtfacher_Pfad,False,False,True,True,False,True
de_Edmund_Heines,False,False,False,False,False,False
de_Edmund_Stoiber,False,False,True,True,False,False
de_Edna_bricht_aus,False,False,False,False,False,False
de_Edo,False,False,False,True,False,False
de_Edo-Zeit,False,False,False,True,False,False
de_Eduard_I._(England),True,False,True,True,False,False
de_Eduard_II._(England),False,False,True,True,False,False
de_Eduard_III._(England),False,False,True,True,False,False
de_Eduard_Schewardnadse,True,False,True,True,False,False
de_Eduard_Strauß,False,False,False,False,False,False
de_Eduard_VI.,True,False,True,True,True,False
de_Eduard_Wildbolz,True,False,False,True,True,False
de_Eduard_Zimmermann_(Moderator),False,False,False,False,False,False
de_Eduard_der_Bekenner,False,False,True,True,False,False
de_Eduardo_Saverin,True,False,False,True,False,True
de_Edvard_Grieg,False,False,True,False,False,False
"de_Edward,_2._Duke_of_Kent",True,False,False,False,False,False
de_Edward_G._Robinson,True,True,False,True,False,True
de_Edward_Herrmann,False,False,True,True,False,False
de_Edward_Teller,False,False,False,True,False,False
de_Edward_mit_den_Scherenhänden,True,False,False,False,False,False
de_Edward_of_Woodstock,False,True,True,False,False,False
de_Efeutute,True,False,False,False,False,False
de_Effektivität,False,False,True,True,False,False
de_Effemination,False,False,False,False,False,False
de_Effloreszenz,False,False,True,False,False,False
de_Egbert_von_Wessex,False,False,True,False,True,False
de_Eggnog,False,False,False,True,False,False
de_Ego,False,False,True,False,False,True
de_Ego-Shooter,False,False,False,False,False,False
de_Egomanie,False,False,False,False,False,False
de_Egon_Bahr,True,False,False,False,True,False
de_Egon_Krenz,True,False,False,False,False,False
de_Egon_Schiele,False,False,True,False,False,False
de_Egozentrik,False,False,False,False,False,False
de_Ehebruch,True,False,False,True,False,False
de_Ehegattensplitting,False,False,True,False,False,False
de_Ehevertrag,False,False,True,True,False,False
de_Eheähnliche_Gemeinschaft,False,False,True,True,False,False
de_Ehre,False,False,False,False,False,False
de_Ehrenamt,False,False,True,False,False,False
de_Ehrendoktor,False,False,False,False,False,False
de_Ehrenkreuz_der_Bundeswehr_für_Tapferkeit,False,False,True,False,False,False
de_Ehrenlegion,False,False,True,False,False,False
de_Ehrenzeichen_für_Verdienste_um_die_Republik_Österreich_(1952),False,False,False,False,False,False
de_Ehrlich_Brothers,False,False,True,False,True,False
de_Ehrlicher_und_Kain,True,True,False,True,True,True
de_Eiben,False,False,True,False,False,False
de_Eichen,False,False,False,False,False,False
de_Eichmann-Prozess,False,False,False,False,False,False
de_Eichsfeld,False,False,True,True,False,False
de_Eicosapentaensäure,False,False,True,False,False,False
de_Eierlegende_Wollmilchsau,False,False,True,False,False,False
de_Eierlikör,False,False,False,False,False,False
de_Eifel,False,False,False,False,False,False
de_Eifersucht,False,False,False,False,False,False
de_Eigenfrequenz,False,False,True,False,False,False
de_Eigenkapitalquote,False,False,True,True,False,False
de_Eigentum,True,False,False,True,False,False
de_Eiger,False,False,False,True,False,True
de_Eiger-Nordwand,False,False,False,True,False,True
de_Ein-Kind-Politik,False,False,True,True,False,False
de_Ein_Abenteuer_in_Raum_und_Zeit,False,False,False,True,True,False
de_Ein_Colt_für_alle_Fälle,True,False,False,False,False,False
de_Ein_Duke_kommt_selten_allein,True,False,False,True,False,False
de_Ein_Fall_für_zwei,False,False,False,False,False,False
de_Ein_Fall_für_zwei_(2014),True,False,False,True,False,False
de_Ein_Fisch_namens_Wanda,False,False,False,False,False,True
de_Ein_Fremder_ohne_Namen,False,False,False,False,False,False
de_Ein_Herz_und_eine_Krone,False,False,False,False,True,False
de_Ein_Käfig_voller_Helden,True,False,False,False,False,False
de_Ein_Köder_für_die_Bestie,False,False,False,False,False,False
de_Ein_Mann_sieht_rot,False,False,False,True,False,False
de_Ein_Schloß_am_Wörthersee,False,False,False,False,False,False
de_Ein_Zwilling_kommt_selten_allein_(1998),False,False,False,False,False,False
de_Ein_ausgekochtes_Schlitzohr,False,False,False,False,False,False
de_Ein_echter_Wiener_geht_nicht_unter,False,False,False,False,False,False
de_Ein_feste_Burg_ist_unser_Gott,True,False,False,False,False,False
de_Ein_seltsames_Paar,False,False,False,False,False,False
de_Ein_starkes_Team,True,False,False,True,True,True
de_Ein_starkes_Team/Episodenliste,True,False,False,True,True,True
de_Einbeck,False,False,True,False,False,False
de_Eindhoven,False,False,False,False,False,False
de_Eine_dunkle_Begierde,True,False,False,True,False,False
de_Eine_schrecklich_nette_Familie,False,False,False,False,False,False
de_Eine_unbeliebte_Frau,False,True,False,False,False,False
de_Eine_wie_Alaska,False,False,False,False,False,False
de_Eine_zauberhafte_Nanny_–_Knall_auf_Fall_in_ein_neues_Abenteuer,False,False,False,False,False,False
de_Einer_flog_über_das_Kuckucksnest_(Film),False,False,True,True,False,False
de_Einfach_zu_haben,False,False,True,False,False,False
de_Eingetragener_Kaufmann,False,False,True,True,False,False
de_Einheitskreis,False,False,True,False,False,False
de_Einheitsstaat,False,False,True,False,False,False
de_Einkaufszentrum,False,False,False,True,False,False
de_Einkommenssteuer_(Schweiz),False,False,True,False,False,False
de_Einkommensverteilung,False,False,True,True,False,False
de_Einkorn,False,False,False,False,False,False
de_Einkünfte_aus_Kapitalvermögen_(Deutschland),False,False,True,False,False,False
de_Einlauf_(Medizin),False,False,True,True,False,False
de_Einliegerwohnung,False,False,False,False,False,False
de_Einmannpackung,False,False,False,True,False,False
de_Einsatzgruppen_der_Sicherheitspolizei_und_des_SD,True,False,False,False,False,False
de_Einsatzkommando_Cobra,False,False,True,False,False,False
de_Einschaltquote,False,False,True,True,True,True
de_Einscheiben-Sicherheitsglas,False,False,True,True,False,False
de_Einsteckschloss,False,False,True,True,False,False
de_Einstellung_(Psychologie),False,False,True,True,False,False
de_Einstürzende_Neubauten,False,False,True,False,False,False
de_Eintagsfliegen,False,False,False,True,False,False
de_Eintopf,False,False,False,False,False,False
de_Eintracht_Frankfurt,False,False,False,False,False,False
de_Einwanderung,False,False,True,False,False,False
de_Einwanderung_in_die_Vereinigten_Staaten,False,False,True,False,False,False
de_Einwegspiegel,False,False,True,False,True,False
de_Einwohner,False,False,True,True,False,False
de_Einwohnerentwicklung_von_Berlin,False,False,True,True,False,False
de_Einwohnerentwicklung_von_Köln,True,True,False,False,True,False
de_Einwohnerzahl,False,False,True,True,False,False
de_Einzelhandel,False,False,True,True,False,False
de_Einzelkämpferlehrgang,True,False,False,False,False,False
de_Eis_am_Stiel_(Film),False,False,True,False,False,False
de_Eis_am_Stiel_(Filmreihe),False,False,False,True,False,False
de_Eisbein,False,False,True,True,False,False
de_Eisbrecher,False,False,True,False,False,False
de_Eisbären_Berlin,False,False,False,False,False,False
de_Eisen(III)-chlorid,False,False,True,True,False,False
de_Eisen(III)-oxid,False,False,False,False,False,False
de_Eisen-Stoffwechsel,False,False,True,True,False,False
de_Eisenach,False,False,False,False,False,False
de_Eisenbahn,False,False,True,False,False,False
de_Eisenbahngeschütz,True,False,True,False,True,False
de_Eisenbahnsignale_in_Deutschland,False,False,False,True,False,False
de_Eisenbahnunfall,True,False,False,False,False,False
de_Eisenhüttenstadt,False,False,True,True,False,False
de_Eisenmangelanämie,False,False,True,True,False,False
de_Eisenstadt,False,False,False,False,False,False
de_Eisenzeit,False,False,False,True,False,False
de_Eiserne_Jungfrau,True,False,False,True,False,False
de_Eiserner_Vorhang,False,False,True,False,False,False
de_Eisheilige,False,False,True,False,False,False
de_Eishockey-Oberliga_2016/17,False,False,False,False,False,False
de_Eishockey-Weltmeisterschaft_der_U20-Junioren_2017,False,False,False,False,False,False
de_Eishockeyregeln,False,False,True,True,False,False
de_Eisi_Gulp,False,False,False,False,False,False
de_Eiskunstlauf,False,False,True,False,False,False
de_Eisregen,False,False,True,True,False,True
de_Eisregen_(Band),False,False,True,False,False,False
de_Eisvogel,False,False,True,False,False,False
de_Eiswein,False,False,False,False,False,False
de_Eitelkeit,False,False,False,False,False,False
de_Eiter,False,False,True,False,False,False
de_Eizelle,False,False,True,False,False,False
de_Ejektionsfraktion,False,False,True,True,False,False
de_Eklampsie,False,False,False,False,False,False
de_Ekstase,False,False,False,True,False,False
de_El-Al-Flug_1862,False,False,False,False,False,False
de_El_Al,False,False,False,True,False,False
de_El_Capitan_(Kalifornien),True,True,False,False,False,False
de_El_Cid,True,False,True,True,False,False
de_El_Greco,True,False,False,False,False,False
de_El_Hierro,False,False,True,False,False,False
de_Elastan,False,False,True,True,False,False
de_Elbe,False,False,False,False,False,False
de_Elbląg,False,False,True,False,False,False
de_Elbphilharmonie,False,False,False,False,False,False
de_Elbrus,True,False,False,True,False,False
de_Elch,False,False,False,False,False,False
de_Eldorado,False,False,False,False,False,False
de_Electric_Light_Orchestra,True,False,True,False,False,False
de_Electronic_Cash,False,False,True,True,False,False
de_Elektrische_Flussdichte,True,False,True,False,False,False
de_Elektrische_Stromstärke,False,False,True,True,False,False
de_Elektrischer_Stuhl,False,False,False,True,False,False
de_Elektrischer_Verteiler,False,False,True,False,False,False
de_Elektrode,False,False,True,True,False,False
de_Elektrodenpotential,False,False,True,False,False,False
de_Elektrogerät,False,False,True,False,False,False
de_Elektroimpulswaffe,True,True,False,True,False,False
de_Elektrolokomotive,False,False,False,True,False,False
de_Elektromagnet,False,False,True,False,False,False
de_Elektromagnetische_Verträglichkeit,False,False,True,False,False,False
de_Elektromagnetischer_Puls,False,False,False,False,False,False
de_Elektromobilität,False,False,True,False,False,False
de_Elektronenaffinität,False,False,True,True,False,False
de_Elektronische_Musik,False,False,False,False,False,False
de_Elektronische_Versicherungsbestätigung,False,False,True,True,False,False
de_Elektronischer_Handel,False,False,True,True,False,False
de_Elektrophile_aromatische_Substitution,False,False,True,False,False,False
de_Elektrophorese,False,False,True,True,False,False
de_Elektroschockpistole,False,False,True,False,False,False
de_Elektrosmog,False,False,False,False,False,False
de_Elektrostatik,False,False,True,True,False,False
de_Elektrostatische_Entladung,False,True,True,True,False,False
de_Elementarteilchen_(Film),True,False,False,False,False,False
de_Elementary_(Fernsehserie),False,False,True,False,False,False
de_Elementary_OS,False,False,False,False,False,False
de_Elena_Anaya,False,False,False,True,False,False
de_Elena_Ferrante,False,False,True,False,False,False
de_Elena_Uhlig,True,False,False,False,False,False
de_Eleonore_von_Aquitanien,True,False,True,True,False,False
de_Elephantiasis,False,False,True,False,False,False
de_Elfenbein,False,False,False,False,False,False
de_Elfenbeinturm,True,False,False,True,False,False
de_Elfi_Eschke,True,True,False,True,False,False
de_Eli_Lilly_and_Company,True,False,False,True,False,False
de_Eli_Manning,True,True,False,True,False,False
de_Eli_Wallach,False,False,True,False,False,False
de_Elias,False,False,False,True,False,False
de_Elif_Shafak,False,False,False,False,True,False
de_Elijah_Wood,False,False,True,False,False,False
de_Elisabeth_(Musical),False,False,False,False,False,False
de_Elisabeth_(Russland),False,False,False,False,False,False
de_Elisabeth_I.,False,False,True,True,False,False
de_Elisabeth_Lanz,False,False,False,False,False,False
de_Elisabeth_Orth,False,False,False,False,False,False
de_Elisabeth_Stuart,False,False,False,False,False,False
de_Elisabeth_Volkmann,True,False,False,False,False,False
de_Elisha_Cuthbert,False,False,True,True,False,False
de_Elite:_Dangerous,True,False,False,True,False,False
de_Elizabeth_Gillies,True,False,False,False,False,False
de_Elizabeth_Hurley,True,False,False,True,False,False
de_Elizabeth_McGovern,True,False,False,False,False,False
de_Elizabeth_Short,False,False,True,False,False,False
de_Elizabeth_–_Das_goldene_Königreich,False,False,False,False,False,False
de_Elke_Heidenreich,False,False,True,False,False,False
de_Elke_Sommer,False,False,True,False,True,False
de_Ella_Endlich,True,False,True,False,False,False
de_Ella_Purnell,False,False,False,False,False,False
de_Ellbogengelenk,False,False,False,False,False,False
de_Elle_(2016),False,False,False,False,False,False
de_Elle_(Einheit),False,False,True,False,False,False
de_Elle_Fanning,False,False,False,False,False,False
de_Ellen_DeGeneres,False,False,False,False,False,True
de_Ellen_Umlauf,False,False,False,True,False,False
de_Ellenie_Salvo_González,False,False,True,False,False,False
de_Ellie_Goulding,False,False,False,False,False,False
"de_Elliot,_das_Schmunzelmonster",False,False,False,False,False,False
de_Ellwangen_(Jagst),False,False,False,False,False,False
de_Elly_Beinhorn,False,False,False,False,False,False
de_Elmar_Brok,False,False,True,False,False,False
de_Elmar_Hörig,False,False,False,False,False,False
de_Elmar_Wepper,True,False,False,False,True,True
de_Elmsfeuer,False,False,False,False,False,False
de_Elmshorn,False,False,True,True,False,False
de_Elohim,False,False,False,False,False,False
de_Elsa_Jean,False,False,True,False,False,False
de_Elsevier,True,False,True,True,False,False
de_Elster,False,False,True,False,False,False
de_Elternzeit,False,False,True,True,False,False
de_Elton_(Moderator),False,False,True,True,False,False
de_Elton_John,False,False,False,False,False,False
de_Elvis_Presley/Diskografie,False,False,False,False,False,False
de_Elysion,False,False,False,False,False,True
de_Elysium,False,False,True,False,False,False
de_EmDrive,False,False,True,False,False,False
de_Emanation_(Philosophie),False,False,False,True,False,False
de_Emanuel_Lasker,False,False,True,False,False,False
de_Embraer,True,False,False,False,False,False
de_Embraer-ERJ-145-Familie,False,False,False,False,False,False
de_Emergency_Room_–_Die_Notaufnahme,False,False,False,False,False,False
de_Emil_Forsberg,False,False,False,True,False,False
de_Emil_Steinberger,False,False,True,False,False,False
de_Emil_und_die_Detektive,False,False,True,True,False,False
de_Emilia_(Sängerin),False,False,False,True,False,False
de_Emilie_de_Ravin,False,False,False,False,False,False
