commons.m_Category:Male_orgasms,3,6,9,11,11,5,18,7,8,16,6.0,7.0,5,11,6.0,6,11.0,2.0,2,6,9.0,3.0,5,4.0,7.0,8.0,5.0,10,11.0,9.0,22,18.0,24.0,9.0,13.0,9.0,5.0,12,6.0,11,6.0,7.0,7.0,3.0,7.0,5.0,3.0,7.0,2.0,3.0,9.0,11.0,5.0,6.0,11.0,10.0,14.0,14.0,12.0,9.0,7.0,6.0,11.0,8.0,3,6,9,11,11,5,18,7,8,16,6.0,7.0,5,11,6.0,6,11.0,2.0,2,6,9.0,3.0,5,4.0,7.0,8.0,5.0,10,11.0,9.0,22,18.0,24.0,9.0,13.0,9.0,5.0,12,6.0,11,6.0,7.0,7.0,3.0,7.0,5.0,3.0,7.0,2.0,3.0,9.0,11.0,5.0,6.0,11.0,10.0,14.0,14.0,12.0,9.0,7.0,6.0,11.0,8.0,3,6,9,11,11,5,18,7,8,16,6.0,7.0,5,11,6.0,6,11.0,2.0,2,6,9.0,3.0,5,4.0,7.0,8.0,5.0,10,11.0,9.0,22,18.0,24.0,9.0,13.0,9.0,5.0,12,6.0,11,6.0,7.0,7.0,3.0,7.0,5.0,3.0,7.0,2.0,3.0,9.0,11.0,5.0,6.0,11.0,10.0,14.0,14.0,12.0,9.0,7.0,6.0,11.0,8.0,3,6,9,11,11,5,18,7,8,16,6.0,7.0,5,11,6.0,6,11.0,2.0,2,6,9.0,3.0,5,4.0,7.0,8.0,5.0,10,11.0,9.0,22,18.0,24.0,9.0,13.0,9.0,5.0,12,6.0,11,6.0,7.0,7.0,3.0,7.0,5.0,3.0,7.0,2.0,3.0,9.0,11.0,5.0,6.0,11.0,10.0,14.0,14.0,12.0,9.0,7.0,6.0,11.0,8.0,3,6,9,11,11,5,18,7,8,16,6.0,7.0,5,11,6.0,6,11.0,2.0,2,6,9.0,3.0,5,4.0,7.0,8.0,5.0,10,11.0,9.0,22,18.0,24.0,9.0,13.0,9.0,5.0,12,6.0,11,6.0,7.0,7.0,3.0,7.0,5.0,3.0,7.0,2.0,3.0,9.0,11.0,5.0,6.0,11.0,10.0,14.0,14.0,12.0,9.0,7.0,6.0,11.0,8.0,3,6,9,11,11,5,18,7,8,16,6.0,7.0,5,11,6.0,6,11.0,2.0,2,6,9.0,3.0,5,4.0,7.0,8.0,5.0,10,11.0,9.0,22,18.0,24.0,9.0,13.0,9.0,5.0,12,6.0,11,6.0,7.0,7.0,3.0,7.0,5.0,3.0,7.0,2.0,3.0,9.0,11.0,5.0,6.0,11.0,10.0,14.0,14.0,12.0,9.0,7.0,6.0,11.0,8.0
de.m_Brit_Marling,9,15,4,13,12,15,12,10,16,8,27.0,22.0,40,44,72.0,46,38.0,26.0,16,6,4.0,3.0,1,3.0,8.0,4.0,20.0,15,16.0,16.0,22,24.0,29.0,23.0,18.0,20.0,34.0,69,73.0,74,170.0,252.0,43.0,13.0,9.0,2.0,0.0,7.0,9.0,20.0,30.0,28.0,37.0,31.0,28.0,31.0,42.0,45.0,52.0,49.0,44.0,76.0,76.0,49.0,9,15,4,13,12,15,12,10,16,8,27.0,22.0,40,44,72.0,46,38.0,26.0,16,6,4.0,3.0,1,3.0,8.0,4.0,20.0,15,16.0,16.0,22,24.0,29.0,23.0,18.0,20.0,34.0,69,73.0,74,170.0,252.0,43.0,13.0,9.0,2.0,0.0,7.0,9.0,20.0,30.0,28.0,37.0,31.0,28.0,31.0,42.0,45.0,52.0,49.0,44.0,76.0,76.0,49.0,9,15,4,13,12,15,12,10,16,8,27.0,22.0,40,44,72.0,46,38.0,26.0,16,6,4.0,3.0,1,3.0,8.0,4.0,20.0,15,16.0,16.0,22,24.0,29.0,23.0,18.0,20.0,34.0,69,73.0,74,170.0,252.0,43.0,13.0,9.0,2.0,0.0,7.0,9.0,20.0,30.0,28.0,37.0,31.0,28.0,31.0,42.0,45.0,52.0,49.0,44.0,76.0,76.0,49.0,9,15,4,13,12,15,12,10,16,8,27.0,22.0,40,44,72.0,46,38.0,26.0,16,6,4.0,3.0,1,3.0,8.0,4.0,20.0,15,16.0,16.0,22,24.0,29.0,23.0,18.0,20.0,34.0,69,73.0,74,170.0,252.0,43.0,13.0,9.0,2.0,0.0,7.0,9.0,20.0,30.0,28.0,37.0,31.0,28.0,31.0,42.0,45.0,52.0,49.0,44.0,76.0,76.0,49.0,9,15,4,13,12,15,12,10,16,8,27.0,22.0,40,44,72.0,46,38.0,26.0,16,6,4.0,3.0,1,3.0,8.0,4.0,20.0,15,16.0,16.0,22,24.0,29.0,23.0,18.0,20.0,34.0,69,73.0,74,170.0,252.0,43.0,13.0,9.0,2.0,0.0,7.0,9.0,20.0,30.0,28.0,37.0,31.0,28.0,31.0,42.0,45.0,52.0,49.0,44.0,76.0,76.0,49.0,9,15,4,13,12,15,12,10,16,8,27.0,22.0,40,44,72.0,46,38.0,26.0,16,6,4.0,3.0,1,3.0,8.0,4.0,20.0,15,16.0,16.0,22,24.0,29.0,23.0,18.0,20.0,34.0,69,73.0,74,170.0,252.0,43.0,13.0,9.0,2.0,0.0,7.0,9.0,20.0,30.0,28.0,37.0,31.0,28.0,31.0,42.0,45.0,52.0,49.0,44.0,76.0,76.0,49.0
ar.zero_شيوعية,1,3,2,6,1,0,6,3,2,3,6.0,3.0,2,9,3.0,1,4.0,1.0,0,1,0.0,1.0,0,2.0,1.0,4.0,1.0,3,1.0,0.0,3,3.0,4.0,0.0,1.0,2.0,0.0,11,3.0,3,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,2.0,0.0,1.0,5.0,1.0,5.0,1.0,6.0,2.0,5.0,1.0,1.0,1,3,2,6,1,0,6,3,2,3,6.0,3.0,2,9,3.0,1,4.0,1.0,0,1,0.0,1.0,0,2.0,1.0,4.0,1.0,3,1.0,0.0,3,3.0,4.0,0.0,1.0,2.0,0.0,11,3.0,3,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,2.0,0.0,1.0,5.0,1.0,5.0,1.0,6.0,2.0,5.0,1.0,1.0,1,3,2,6,1,0,6,3,2,3,6.0,3.0,2,9,3.0,1,4.0,1.0,0,1,0.0,1.0,0,2.0,1.0,4.0,1.0,3,1.0,0.0,3,3.0,4.0,0.0,1.0,2.0,0.0,11,3.0,3,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,2.0,0.0,1.0,5.0,1.0,5.0,1.0,6.0,2.0,5.0,1.0,1.0,1,3,2,6,1,0,6,3,2,3,6.0,3.0,2,9,3.0,1,4.0,1.0,0,1,0.0,1.0,0,2.0,1.0,4.0,1.0,3,1.0,0.0,3,3.0,4.0,0.0,1.0,2.0,0.0,11,3.0,3,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,2.0,0.0,1.0,5.0,1.0,5.0,1.0,6.0,2.0,5.0,1.0,1.0,1,3,2,6,1,0,6,3,2,3,6.0,3.0,2,9,3.0,1,4.0,1.0,0,1,0.0,1.0,0,2.0,1.0,4.0,1.0,3,1.0,0.0,3,3.0,4.0,0.0,1.0,2.0,0.0,11,3.0,3,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,2.0,0.0,1.0,5.0,1.0,5.0,1.0,6.0,2.0,5.0,1.0,1.0,1,3,2,6,1,0,6,3,2,3,6.0,3.0,2,9,3.0,1,4.0,1.0,0,1,0.0,1.0,0,2.0,1.0,4.0,1.0,3,1.0,0.0,3,3.0,4.0,0.0,1.0,2.0,0.0,11,3.0,3,3.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,4.0,1.0,2.0,0.0,1.0,5.0,1.0,5.0,1.0,6.0,2.0,5.0,1.0,1.0
de_Raumschiff_Enterprise,5,21,37,29,32,25,23,17,18,33,24.0,31.0,34,28,36.0,14,32.0,20.0,7,3,9.0,0.0,7,3.0,6.0,8.0,20.0,14,23.0,24.0,31,32.0,18.0,21.0,48.0,107.0,73.0,46,25.0,32,34.0,22.0,20.0,10.0,18.0,4.0,2.0,5.0,6.0,25.0,15.0,18.0,7.0,27.0,28.0,41.0,84.0,28.0,38.0,40.0,33.0,39.0,30.0,28.0,5,21,37,29,32,25,23,17,18,33,24.0,31.0,34,28,36.0,14,32.0,20.0,7,3,9.0,0.0,7,3.0,6.0,8.0,20.0,14,23.0,24.0,31,32.0,18.0,21.0,48.0,107.0,73.0,46,25.0,32,34.0,22.0,20.0,10.0,18.0,4.0,2.0,5.0,6.0,25.0,15.0,18.0,7.0,27.0,28.0,41.0,84.0,28.0,38.0,40.0,33.0,39.0,30.0,28.0,5,21,37,29,32,25,23,17,18,33,24.0,31.0,34,28,36.0,14,32.0,20.0,7,3,9.0,0.0,7,3.0,6.0,8.0,20.0,14,23.0,24.0,31,32.0,18.0,21.0,48.0,107.0,73.0,46,25.0,32,34.0,22.0,20.0,10.0,18.0,4.0,2.0,5.0,6.0,25.0,15.0,18.0,7.0,27.0,28.0,41.0,84.0,28.0,38.0,40.0,33.0,39.0,30.0,28.0,5,21,37,29,32,25,23,17,18,33,24.0,31.0,34,28,36.0,14,32.0,20.0,7,3,9.0,0.0,7,3.0,6.0,8.0,20.0,14,23.0,24.0,31,32.0,18.0,21.0,48.0,107.0,73.0,46,25.0,32,34.0,22.0,20.0,10.0,18.0,4.0,2.0,5.0,6.0,25.0,15.0,18.0,7.0,27.0,28.0,41.0,84.0,28.0,38.0,40.0,33.0,39.0,30.0,28.0,5,21,37,29,32,25,23,17,18,33,24.0,31.0,34,28,36.0,14,32.0,20.0,7,3,9.0,0.0,7,3.0,6.0,8.0,20.0,14,23.0,24.0,31,32.0,18.0,21.0,48.0,107.0,73.0,46,25.0,32,34.0,22.0,20.0,10.0,18.0,4.0,2.0,5.0,6.0,25.0,15.0,18.0,7.0,27.0,28.0,41.0,84.0,28.0,38.0,40.0,33.0,39.0,30.0,28.0,5,21,37,29,32,25,23,17,18,33,24.0,31.0,34,28,36.0,14,32.0,20.0,7,3,9.0,0.0,7,3.0,6.0,8.0,20.0,14,23.0,24.0,31,32.0,18.0,21.0,48.0,107.0,73.0,46,25.0,32,34.0,22.0,20.0,10.0,18.0,4.0,2.0,5.0,6.0,25.0,15.0,18.0,7.0,27.0,28.0,41.0,84.0,28.0,38.0,40.0,33.0,39.0,30.0,28.0
ar.m_حرب_البريمي,2,1,1,0,1,0,2,1,1,2,5.0,5.0,0,4,4.0,1,1.0,1.0,1,2,1.0,5.0,0,0.0,2.0,2.0,2.0,12,1.0,2.0,5,0.0,2.0,5.0,1.0,4.0,2.0,9,3.0,0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,3.0,1.0,3.0,4.0,0.0,1.0,2.0,1.0,3.0,6.0,1.0,4.0,3.0,2.0,1.0,6.0,0.0,2,1,1,0,1,0,2,1,1,2,5.0,5.0,0,4,4.0,1,1.0,1.0,1,2,1.0,5.0,0,0.0,2.0,2.0,2.0,12,1.0,2.0,5,0.0,2.0,5.0,1.0,4.0,2.0,9,3.0,0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,3.0,1.0,3.0,4.0,0.0,1.0,2.0,1.0,3.0,6.0,1.0,4.0,3.0,2.0,1.0,6.0,0.0,2,1,1,0,1,0,2,1,1,2,5.0,5.0,0,4,4.0,1,1.0,1.0,1,2,1.0,5.0,0,0.0,2.0,2.0,2.0,12,1.0,2.0,5,0.0,2.0,5.0,1.0,4.0,2.0,9,3.0,0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,3.0,1.0,3.0,4.0,0.0,1.0,2.0,1.0,3.0,6.0,1.0,4.0,3.0,2.0,1.0,6.0,0.0,2,1,1,0,1,0,2,1,1,2,5.0,5.0,0,4,4.0,1,1.0,1.0,1,2,1.0,5.0,0,0.0,2.0,2.0,2.0,12,1.0,2.0,5,0.0,2.0,5.0,1.0,4.0,2.0,9,3.0,0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,3.0,1.0,3.0,4.0,0.0,1.0,2.0,1.0,3.0,6.0,1.0,4.0,3.0,2.0,1.0,6.0,0.0,2,1,1,0,1,0,2,1,1,2,5.0,5.0,0,4,4.0,1,1.0,1.0,1,2,1.0,5.0,0,0.0,2.0,2.0,2.0,12,1.0,2.0,5,0.0,2.0,5.0,1.0,4.0,2.0,9,3.0,0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,3.0,1.0,3.0,4.0,0.0,1.0,2.0,1.0,3.0,6.0,1.0,4.0,3.0,2.0,1.0,6.0,0.0,2,1,1,0,1,0,2,1,1,2,5.0,5.0,0,4,4.0,1,1.0,1.0,1,2,1.0,5.0,0,0.0,2.0,2.0,2.0,12,1.0,2.0,5,0.0,2.0,5.0,1.0,4.0,2.0,9,3.0,0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,3.0,1.0,3.0,4.0,0.0,1.0,2.0,1.0,3.0,6.0,1.0,4.0,3.0,2.0,1.0,6.0,0.0
de.m_Ben_Barnes_(Schauspieler),3,1,8,3,2,9,10,7,10,4,7.0,9.0,18,13,25.0,26,7.0,10.0,2,3,1.0,0.0,1,2.0,5.0,3.0,2.0,5,5.0,10.0,10,15.0,9.0,11.0,13.0,12.0,203.0,205,39.0,29,16.0,9.0,7.0,15.0,5.0,1.0,0.0,3.0,5.0,2.0,7.0,13.0,6.0,9.0,12.0,7.0,15.0,10.0,16.0,16.0,25.0,28.0,21.0,12.0,3,1,8,3,2,9,10,7,10,4,7.0,9.0,18,13,25.0,26,7.0,10.0,2,3,1.0,0.0,1,2.0,5.0,3.0,2.0,5,5.0,10.0,10,15.0,9.0,11.0,13.0,12.0,203.0,205,39.0,29,16.0,9.0,7.0,15.0,5.0,1.0,0.0,3.0,5.0,2.0,7.0,13.0,6.0,9.0,12.0,7.0,15.0,10.0,16.0,16.0,25.0,28.0,21.0,12.0,3,1,8,3,2,9,10,7,10,4,7.0,9.0,18,13,25.0,26,7.0,10.0,2,3,1.0,0.0,1,2.0,5.0,3.0,2.0,5,5.0,10.0,10,15.0,9.0,11.0,13.0,12.0,203.0,205,39.0,29,16.0,9.0,7.0,15.0,5.0,1.0,0.0,3.0,5.0,2.0,7.0,13.0,6.0,9.0,12.0,7.0,15.0,10.0,16.0,16.0,25.0,28.0,21.0,12.0,3,1,8,3,2,9,10,7,10,4,7.0,9.0,18,13,25.0,26,7.0,10.0,2,3,1.0,0.0,1,2.0,5.0,3.0,2.0,5,5.0,10.0,10,15.0,9.0,11.0,13.0,12.0,203.0,205,39.0,29,16.0,9.0,7.0,15.0,5.0,1.0,0.0,3.0,5.0,2.0,7.0,13.0,6.0,9.0,12.0,7.0,15.0,10.0,16.0,16.0,25.0,28.0,21.0,12.0,3,1,8,3,2,9,10,7,10,4,7.0,9.0,18,13,25.0,26,7.0,10.0,2,3,1.0,0.0,1,2.0,5.0,3.0,2.0,5,5.0,10.0,10,15.0,9.0,11.0,13.0,12.0,203.0,205,39.0,29,16.0,9.0,7.0,15.0,5.0,1.0,0.0,3.0,5.0,2.0,7.0,13.0,6.0,9.0,12.0,7.0,15.0,10.0,16.0,16.0,25.0,28.0,21.0,12.0,3,1,8,3,2,9,10,7,10,4,7.0,9.0,18,13,25.0,26,7.0,10.0,2,3,1.0,0.0,1,2.0,5.0,3.0,2.0,5,5.0,10.0,10,15.0,9.0,11.0,13.0,12.0,203.0,205,39.0,29,16.0,9.0,7.0,15.0,5.0,1.0,0.0,3.0,5.0,2.0,7.0,13.0,6.0,9.0,12.0,7.0,15.0,10.0,16.0,16.0,25.0,28.0,21.0,12.0
de.m_ElitePartner,1,3,1,3,2,1,5,3,2,2,8.0,4.0,9,1,5.0,9,3.0,0.0,0,0,0.0,0.0,1,0.0,1.0,1.0,5.0,0,1.0,2.0,4,2.0,4.0,0.0,3.0,6.0,3.0,6,6.0,10,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,6.0,7.0,5.0,18.0,12.0,17.0,17.0,7.0,1,3,1,3,2,1,5,3,2,2,8.0,4.0,9,1,5.0,9,3.0,0.0,0,0,0.0,0.0,1,0.0,1.0,1.0,5.0,0,1.0,2.0,4,2.0,4.0,0.0,3.0,6.0,3.0,6,6.0,10,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,6.0,7.0,5.0,18.0,12.0,17.0,17.0,7.0,1,3,1,3,2,1,5,3,2,2,8.0,4.0,9,1,5.0,9,3.0,0.0,0,0,0.0,0.0,1,0.0,1.0,1.0,5.0,0,1.0,2.0,4,2.0,4.0,0.0,3.0,6.0,3.0,6,6.0,10,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,6.0,7.0,5.0,18.0,12.0,17.0,17.0,7.0,1,3,1,3,2,1,5,3,2,2,8.0,4.0,9,1,5.0,9,3.0,0.0,0,0,0.0,0.0,1,0.0,1.0,1.0,5.0,0,1.0,2.0,4,2.0,4.0,0.0,3.0,6.0,3.0,6,6.0,10,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,6.0,7.0,5.0,18.0,12.0,17.0,17.0,7.0,1,3,1,3,2,1,5,3,2,2,8.0,4.0,9,1,5.0,9,3.0,0.0,0,0,0.0,0.0,1,0.0,1.0,1.0,5.0,0,1.0,2.0,4,2.0,4.0,0.0,3.0,6.0,3.0,6,6.0,10,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,6.0,7.0,5.0,18.0,12.0,17.0,17.0,7.0,1,3,1,3,2,1,5,3,2,2,8.0,4.0,9,1,5.0,9,3.0,0.0,0,0,0.0,0.0,1,0.0,1.0,1.0,5.0,0,1.0,2.0,4,2.0,4.0,0.0,3.0,6.0,3.0,6,6.0,10,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,3.0,1.0,3.0,2.0,2.0,3.0,6.0,7.0,5.0,18.0,12.0,17.0,17.0,7.0
ar.m_قائمة_شخصيات_دراغون_بول,2,2,3,4,5,10,7,4,4,11,3.0,8.0,10,20,6.0,6,1.0,3.0,1,2,0.0,3.0,2,2.0,3.0,1.0,2.0,6,7.0,6.0,3,12.0,3.0,4.0,5.0,10.0,5.0,6,4.0,10,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,6.0,5.0,4.0,1.0,3.0,5.0,6.0,1.0,4.0,3.0,5.0,5.0,2,2,3,4,5,10,7,4,4,11,3.0,8.0,10,20,6.0,6,1.0,3.0,1,2,0.0,3.0,2,2.0,3.0,1.0,2.0,6,7.0,6.0,3,12.0,3.0,4.0,5.0,10.0,5.0,6,4.0,10,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,6.0,5.0,4.0,1.0,3.0,5.0,6.0,1.0,4.0,3.0,5.0,5.0,2,2,3,4,5,10,7,4,4,11,3.0,8.0,10,20,6.0,6,1.0,3.0,1,2,0.0,3.0,2,2.0,3.0,1.0,2.0,6,7.0,6.0,3,12.0,3.0,4.0,5.0,10.0,5.0,6,4.0,10,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,6.0,5.0,4.0,1.0,3.0,5.0,6.0,1.0,4.0,3.0,5.0,5.0,2,2,3,4,5,10,7,4,4,11,3.0,8.0,10,20,6.0,6,1.0,3.0,1,2,0.0,3.0,2,2.0,3.0,1.0,2.0,6,7.0,6.0,3,12.0,3.0,4.0,5.0,10.0,5.0,6,4.0,10,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,6.0,5.0,4.0,1.0,3.0,5.0,6.0,1.0,4.0,3.0,5.0,5.0,2,2,3,4,5,10,7,4,4,11,3.0,8.0,10,20,6.0,6,1.0,3.0,1,2,0.0,3.0,2,2.0,3.0,1.0,2.0,6,7.0,6.0,3,12.0,3.0,4.0,5.0,10.0,5.0,6,4.0,10,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,6.0,5.0,4.0,1.0,3.0,5.0,6.0,1.0,4.0,3.0,5.0,5.0,2,2,3,4,5,10,7,4,4,11,3.0,8.0,10,20,6.0,6,1.0,3.0,1,2,0.0,3.0,2,2.0,3.0,1.0,2.0,6,7.0,6.0,3,12.0,3.0,4.0,5.0,10.0,5.0,6,4.0,10,4.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,3.0,6.0,5.0,4.0,1.0,3.0,5.0,6.0,1.0,4.0,3.0,5.0,5.0
de.m_Feuermal,3,10,8,5,1,6,12,2,2,9,7.0,4.0,6,7,13.0,13,5.0,5.0,5,1,2.0,0.0,2,2.0,5.0,8.0,4.0,7,6.0,15.0,12,12.0,7.0,6.0,4.0,8.0,8.0,9,8.0,13,10.0,6.0,2.0,1.0,0.0,3.0,0.0,1.0,3.0,8.0,10.0,25.0,5.0,8.0,5.0,3.0,13.0,9.0,7.0,15.0,15.0,18.0,15.0,6.0,3,10,8,5,1,6,12,2,2,9,7.0,4.0,6,7,13.0,13,5.0,5.0,5,1,2.0,0.0,2,2.0,5.0,8.0,4.0,7,6.0,15.0,12,12.0,7.0,6.0,4.0,8.0,8.0,9,8.0,13,10.0,6.0,2.0,1.0,0.0,3.0,0.0,1.0,3.0,8.0,10.0,25.0,5.0,8.0,5.0,3.0,13.0,9.0,7.0,15.0,15.0,18.0,15.0,6.0,3,10,8,5,1,6,12,2,2,9,7.0,4.0,6,7,13.0,13,5.0,5.0,5,1,2.0,0.0,2,2.0,5.0,8.0,4.0,7,6.0,15.0,12,12.0,7.0,6.0,4.0,8.0,8.0,9,8.0,13,10.0,6.0,2.0,1.0,0.0,3.0,0.0,1.0,3.0,8.0,10.0,25.0,5.0,8.0,5.0,3.0,13.0,9.0,7.0,15.0,15.0,18.0,15.0,6.0,3,10,8,5,1,6,12,2,2,9,7.0,4.0,6,7,13.0,13,5.0,5.0,5,1,2.0,0.0,2,2.0,5.0,8.0,4.0,7,6.0,15.0,12,12.0,7.0,6.0,4.0,8.0,8.0,9,8.0,13,10.0,6.0,2.0,1.0,0.0,3.0,0.0,1.0,3.0,8.0,10.0,25.0,5.0,8.0,5.0,3.0,13.0,9.0,7.0,15.0,15.0,18.0,15.0,6.0,3,10,8,5,1,6,12,2,2,9,7.0,4.0,6,7,13.0,13,5.0,5.0,5,1,2.0,0.0,2,2.0,5.0,8.0,4.0,7,6.0,15.0,12,12.0,7.0,6.0,4.0,8.0,8.0,9,8.0,13,10.0,6.0,2.0,1.0,0.0,3.0,0.0,1.0,3.0,8.0,10.0,25.0,5.0,8.0,5.0,3.0,13.0,9.0,7.0,15.0,15.0,18.0,15.0,6.0,3,10,8,5,1,6,12,2,2,9,7.0,4.0,6,7,13.0,13,5.0,5.0,5,1,2.0,0.0,2,2.0,5.0,8.0,4.0,7,6.0,15.0,12,12.0,7.0,6.0,4.0,8.0,8.0,9,8.0,13,10.0,6.0,2.0,1.0,0.0,3.0,0.0,1.0,3.0,8.0,10.0,25.0,5.0,8.0,5.0,3.0,13.0,9.0,7.0,15.0,15.0,18.0,15.0,6.0
cs_Fidel_Castro,7,2,2,0,5,4,2,1,6,3,1.0,8.0,5,2,3.0,1,2.0,1.0,1,0,0.0,0.0,0,1.0,1.0,0.0,5.0,4,2.0,0.0,3,5.0,2.0,5.0,6.0,2.0,2.0,2,4.0,2,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,4.0,4.0,7.0,5.0,3.0,4.0,24.0,8.0,6.0,6.0,9.0,7.0,4.0,3.0,7,2,2,0,5,4,2,1,6,3,1.0,8.0,5,2,3.0,1,2.0,1.0,1,0,0.0,0.0,0,1.0,1.0,0.0,5.0,4,2.0,0.0,3,5.0,2.0,5.0,6.0,2.0,2.0,2,4.0,2,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,4.0,4.0,7.0,5.0,3.0,4.0,24.0,8.0,6.0,6.0,9.0,7.0,4.0,3.0,7,2,2,0,5,4,2,1,6,3,1.0,8.0,5,2,3.0,1,2.0,1.0,1,0,0.0,0.0,0,1.0,1.0,0.0,5.0,4,2.0,0.0,3,5.0,2.0,5.0,6.0,2.0,2.0,2,4.0,2,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,4.0,4.0,7.0,5.0,3.0,4.0,24.0,8.0,6.0,6.0,9.0,7.0,4.0,3.0,7,2,2,0,5,4,2,1,6,3,1.0,8.0,5,2,3.0,1,2.0,1.0,1,0,0.0,0.0,0,1.0,1.0,0.0,5.0,4,2.0,0.0,3,5.0,2.0,5.0,6.0,2.0,2.0,2,4.0,2,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,4.0,4.0,7.0,5.0,3.0,4.0,24.0,8.0,6.0,6.0,9.0,7.0,4.0,3.0,7,2,2,0,5,4,2,1,6,3,1.0,8.0,5,2,3.0,1,2.0,1.0,1,0,0.0,0.0,0,1.0,1.0,0.0,5.0,4,2.0,0.0,3,5.0,2.0,5.0,6.0,2.0,2.0,2,4.0,2,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,4.0,4.0,7.0,5.0,3.0,4.0,24.0,8.0,6.0,6.0,9.0,7.0,4.0,3.0,7,2,2,0,5,4,2,1,6,3,1.0,8.0,5,2,3.0,1,2.0,1.0,1,0,0.0,0.0,0,1.0,1.0,0.0,5.0,4,2.0,0.0,3,5.0,2.0,5.0,6.0,2.0,2.0,2,4.0,2,2.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,6.0,4.0,4.0,7.0,5.0,3.0,4.0,24.0,8.0,6.0,6.0,9.0,7.0,4.0,3.0
