words,rmse,trend_points
an_Especial:Contrebucions/MABot,23.158996551201874,7
an_Especial:Contrebucions/MahdiBot,19.972895543704638,6
an_Especial:Contrebucions/Maintenance_script,15.957808086960608,3
an_Especial:Contrebucions/Makecat-bot,15.722545366222473,4
an_Especial:Contrebucions/MediaWiki_default,20.57691353780355,7
an_Especial:Contrebucions/MediaWiki_message_delivery,16.57181290454743,5
an_Especial:Contrebucions/RadiX,14.467676409746607,7
an_Especial:Contrebucions/Richardkiwi,19.846539601750944,10
an_Especial:Contrebucions/Samat,17.806633961530522,9
an_Especial:Contrebucions/Shiesmine,17.522645918810333,9
an_Especial:Contrebucions/Thommy9,20.977973677507137,6
an_Especial:Contrebucions/Willtron,21.085381302408965,5
an_Especial:Contrebucions/Zumalabe,20.686605013206517,6
an_Especial:Creyar_cuenta,16.906087523033037,4
an_Especial:Encetar_sesión,19.78811372225559,6
an_Especial:Libro,18.786067352789804,5
an_Especial:Lista_d'usuarios,21.03674020728807,7
an_Especial:Todas_as_pachinas,23.345691914828883,7
an_Especial:Zaguers_cambeos,18.661744267650608,6
an_Imachen:IP_Address_Match.png,19.26806307696786,9
an_Imachen:Pix.gif,27.4694130783877,8
an_Portal:Portalada,18.13749620708748,10
an_Usuario:!_God~anwiki,18.926151822623623,6
an_Usuario:*Surak*,19.936819952657928,10
an_Usuario:-jem-,18.22204446970244,5
an_Usuario:-jkb-,22.641851651085855,7
an_Usuario:-revi,21.45152758484234,9
an_Usuario:Archaeodontosaurus,20.00123172885338,9
an_Usuario:Beyond_My_Ken,20.8838479273186,10
an_Usuario:CHV,14.578236861342917,7
an_Usuario:Chlewbot,22.8046261009678,9
an_Usuario:CommonsDelinker,26.191945628570473,6
an_Usuario:Culex,20.519665871775672,4
an_Usuario:DEagleBot,20.58649670219199,7
an_Usuario:Gato_Preto,25.470259255207555,10
an_Usuario:Isidre_blanc,24.008187371170248,7
an_Usuario:Ivanhercaz,18.52509637295287,4
an_Usuario:JCIV,37.50583924264976,8
an_Usuario:Jbribeiro1,13.613901499579525,12
an_Usuario:Jcb,12.300200529178985,10
an_Usuario:Jembot,16.3331603414584,8
an_Usuario:Jmvkrecords,19.116021796527146,7
an_Usuario:Juanpabl,20.730554528014324,10
an_Usuario:Krassotkin,15.996496178825648,8
an_Usuario:Litlok,22.380470742245045,4
an_Usuario:MahdiBot,19.46924295342997,6
an_Usuario:Maintenance_script,19.486733858025342,7
an_Usuario:Makecat-bot,19.279991754181502,5
an_Usuario:Richardkiwi,21.3087445787179,11
an_Usuario:Samat,21.5432733456887,10
an_Usuario:Taketa,18.886652297232008,8
an_Usuario:Xeno,19.83068627592375,11
an_Wikipedia:Abiso_legal,20.608522341789527,9
an_Wikipedia:Aduya,13.96291857632745,7
an_Wikipedia:Almenistrador,19.068080750518458,7
an_Wikipedia:Bots,12.849747871906446,2
an_Wikipedia:Burocratas,17.370901954360626,6
an_Wikipedia:Candidaturas_a_administradors,18.878651128332926,8
an_Wikipedia:Comunidat,21.319279758001,7
an_Wikipedia:Tabierna,15.48899641696489,4
an_Wikipedia:Tabierna/Aduya,21.564969676477652,5
an_Wikipedia:Tabierna/Noticias,22.84256699779547,9
an_Wikipedia:Tabierna/Tecnica,20.537317907928283,6
an_Wikipedia:Uso_d'a_luenga,11.88552426901386,2
ang_Help:Innoþ,22.61342879782449,7
ang_Hēafodtramet,25.609123347848822,8
ang_Wikipǣdia:Gemǣnscipes_Ingang,23.854980024030002,7
ang.d_Hēafodtramet,13.03362238542361,2
ang.m_Hēafodtramet,13.243824599214049,20
ang.q_Hēafodsīde,29.913504132910713,9
ar_11_يناير,28.645879715491535,9
ar_1_يناير,25.3022078847744,7
ar_2008,18.19199529658036,10
ar_2016,20.48907477882156,7
ar_6_يناير,28.041600341995323,9
ar_8_يناير,26.672824793367624,7
ar_9_يناير,27.054780217571853,11
ar_A,14.572441044902499,6
ar_F,21.705527042335632,7
ar_Y,24.757244816740034,5
ar_آدم_سميث,26.778021681140146,5
ar_آر_إم_إس_تيتانيك,13.922920060139575,19
ar_آسيا_الوسطى,18.03678985921212,5
ar_آشور,22.183803977223032,5
